,0,1,2,3,4,5
16713,1.6257572666018932e-107,1.0,2.394476365028728e-103,4.1613581725294623e-95,2.8609810696488213e-108,6.280670472253327e-68
16714,2.3443161810144923e-93,1.0,2.497876457610746e-145,2.512487873825514e-86,5.0228168195585957e-104,1.6835428005537745e-98
16715,4.474357688926192e-124,1.0,2.5712086344193193e-98,1.9070394701794119e-112,8.264624950585855e-126,6.530143162156983e-75
16716,3.4126407795191425e-110,1.0,4.180217345277405e-77,5.401343658104587e-102,7.155372487978214e-114,7.561950112256633e-61
16717,1.2639885336209743e-116,1.0,1.1631963572897927e-89,4.903145134059626e-183,1.27447353748266e-120,6.060572430195133e-73
16718,6.537535870193786e-60,1.0,7.472336772262255e-196,2.4741903379772375e-49,1.0111898005120664e-60,6.405653120403969e-109
16719,3.213848766135668e-41,0.0,2.3464053153008804e-58,7.987634385803606e-15,2.674293505685946e-32,0.999999999999992
16720,3.8068669341346334e-238,0.0,0.0,1.0,1.4243164744675816e-25,0.0
16721,1.1003596970950273e-73,0.0,1.0498805462165142e-73,1.0,1.084203085897758e-16,5e-324
16722,1.425522453451901e-23,5.388452256895173e-123,1.289614623738266e-218,5.692326863156752e-48,2.9378972491522213e-45,1.0
16723,2.321812898936579e-101,1.0,4.922434551950379e-80,1.588584100166726e-89,3.6189234581817565e-102,8.125588699433925e-63
16724,5.807660206765e-113,0.0,0.0,0.9999999999998967,1.0333916541373804e-13,0.0
16725,6.607507877905322e-113,0.0,0.0,0.9999999999999025,9.739322156432129e-14,0.0
16726,6.05390524671116e-123,1.0,2.6130391357394595e-90,5.1826015969515906e-127,2.491307286318466e-127,3.342850017257252e-77
16727,6.945661171318925e-66,0.001281538693983924,1.914742921371411e-17,2.089742877069232e-239,5.655360878910011e-104,0.9987184613060159
16728,4.315932876824544e-124,1.0,2.4784689236275452e-98,1.857052825397493e-112,8.048664921638363e-126,6.1997667861667e-75
16729,5.976285434559712e-107,1.0,1.2141737931114558e-305,9.3411020898154e-91,5.3657031687188565e-104,4.216025213421269e-118
16730,1.5789027616103913e-42,0.0,3.9369928875246594e-105,6.653635564787408e-25,1.5105936834242187e-41,1.0
16731,1.7919753910128277e-117,1.0,1.8468863598751687e-90,6.283289995583524e-184,1.312492165354883e-121,8.857963511679357e-74
16732,6.691854587252192e-75,1.0,6.251630622214319e-149,1.4924908551744136e-65,8.887939551518251e-85,5.2340806597686905e-28
16733,3.0480375418497157e-110,1.0,2.1851759524293896e-77,1.0969845989839248e-101,6.622416844876123e-114,5.93198617064924e-62
16734,5.976285434559712e-107,1.0,1.2141737931114558e-305,9.3411020898154e-91,5.3657031687188565e-104,4.216025213421269e-118
16735,1.214870439309486e-48,2.984868169229736e-140,2.710168344994168e-28,9.908391997427354e-39,6.25763594265759e-54,1.0
16736,1.0202019884054073e-112,1.0,2.6751366756657574e-110,3.0538311487723272e-239,1.840414813234227e-124,7.852424695506798e-64
16737,2.832860374303534e-113,0.0,2.229355363325696e-185,1.0,1.6118915670869194e-17,4.6971037424447396e-293
16738,1.621663492458681e-113,0.0,0.0,0.9999999999999445,5.548970125045026e-14,0.0
16739,6.196669302834928e-122,1.0,2.9521176710800284e-89,1.6448443799405368e-137,2.7326653646487667e-128,2.322593770179119e-76
16740,1.999504131568012e-113,0.0,0.0,0.9999999999998925,1.0742281973516997e-13,0.0
16741,5.87161573262667e-113,0.0,0.0,0.9999999999998981,1.0195176773949725e-13,0.0
16742,5.85495860195303e-112,1.0,5.425104195455491e-79,7.399159059330182e-104,2.530112463878208e-115,1.0159979484874334e-60
16743,4.1700720761048864e-122,1.0,1.5659639231640447e-89,3.558269208195331e-126,1.4893758492771828e-126,2.0858421387956027e-77
16744,3.468005047534124e-104,1.0,3.462286829425723e-82,6.0988360403942565e-74,2.0517722013642553e-96,9.635262145411806e-79
16745,1.0637580456091924e-73,0.0,1.0489971407306645e-73,1.0,1.0965327328214313e-16,5e-324
16746,0.0,0.0,0.0,1.0,1.7513049270251275e-40,0.0
16747,5.632252547225189e-148,0.0,0.0,1.0,8.89782747135473e-19,0.0
16748,4.070128561672098e-51,1.0,3.1135496893245724e-116,8.939015103781975e-71,8.652710621228288e-66,4.1153299992429974e-35
16749,1.7714691326296922e-106,1.0,4.16092291175031e-108,3.2742556774326494e-232,1.0463203831162787e-117,2.0968226686523667e-56
16750,9.848324498938581e-112,0.0,0.0,0.9999999999999762,2.3866421266185683e-14,0.0
16751,3.949285839753572e-93,1.0,1.986943088828568e-55,2.9005092278999565e-73,5.519973582753703e-91,2.7232971954526385e-42
16752,7.55906543448108e-116,0.0,0.0,0.9999999999999998,2.508028760723613e-16,0.0
16753,8.364486630192211e-74,1.0,1.9812135901085253e-97,6.609823057322876e-64,2.173200173825308e-83,1.4430238570008668e-27
16754,9.342921494536597e-98,1.0,8.49284454628357e-67,6.820544543642866e-96,1.8650300148094346e-100,8.957035238672313e-51
16755,4.4041619325264186e-114,1.0,9.025259017388594e-94,7.178137628714751e-138,7.939419318659228e-125,2.570779724437545e-79
16756,3.891687452609945e-117,1.0,4.658267376159802e-89,3.8762049717307306e-103,1.9721254011858383e-118,1.7308892594184483e-69
16757,1.1517772100104996e-92,1.0,5.906360819199146e-55,8.246444475538897e-73,1.5631108604763563e-90,9.46249470714127e-42
16758,1.631963273823111e-100,1.0,1.823228602907555e-65,7.640447304081009e-167,1.1636422976206028e-107,3.2230754398047535e-51
16759,2.0897757718076996e-65,4.658682590790576e-05,3.371029611656683e-17,4.304304356973407e-239,1.5465125053490221e-103,0.999953413174092
16760,6.7773160017525655e-127,1.0,2.4401728904427824e-100,2.9437033494150532e-127,3.3780396318372294e-131,3.497132378735231e-79
16761,4.070128561672098e-51,1.0,3.1135496893245724e-116,8.939015103781975e-71,8.652710621228288e-66,4.1153299992429974e-35
16762,1.191023399406973e-118,1.0,8.493804234110997e-90,1.2395982486196378e-106,1.1086886086544968e-119,2.259242561771828e-70
16763,8.893337677855361e-262,0.0,0.0,1.0,1.4639892029882786e-24,0.0
16764,4.815976807524188e-116,1.0,3.9939259168042354e-88,2.1800979805328906e-102,2.572402247847925e-117,4.522008711467391e-69
16765,2.3641596912105104e-45,3.0368738816184516e-134,2.0516771540892383e-33,1.0195690797280757e-35,1.2407386540343748e-50,1.0
16766,8.082535641575019e-59,3.865757323151286e-174,1.5438673641213482e-36,5.12040101300609e-95,3.945432601036629e-106,1.0
16767,1.0093509493131335e-80,0.0,0.0,1.0,9.734121562437723e-20,0.0
16768,2.240775868330003e-109,1.0,6.046908059787737e-154,3.434034952859124e-236,2.6586529145082815e-120,5.581361162426622e-59
16769,1.6798279492584584e-72,0.0,0.0,0.9999999999999996,3.6281324471704593e-16,0.0
16770,9.998829007341986e-110,1.0,1.2233051372392307e-76,1.4269938589083893e-101,2.066239143315847e-113,2.5815774745437164e-60
16771,7.147131532147146e-120,1.0,5.419333118845528e-88,1.469260958642683e-107,3.0089824936722267e-121,4.310405110111832e-72
16772,6.607507877905322e-113,0.0,0.0,0.9999999999999025,9.739322156432129e-14,0.0
16773,1.064519531017421e-111,0.0,0.0,0.999999999999958,4.191412034253279e-14,0.0
16774,2.1102695353177697e-108,1.0,2.5157591410372073e-99,7.02862594400623e-88,3.175483801329276e-104,4.563438570270189e-53
16775,1.7055032721008013e-123,1.0,3.3491953871098077e-84,7.264136599956489e-102,1.325771181686933e-121,1.9505765082763733e-104
16776,1.4585794709184017e-118,1.0,1.0403662551715481e-89,1.5161823251790863e-106,1.3366452134264308e-119,2.7350079378372118e-70
16777,5.062305638621679e-98,1.0,4.202528858393716e-299,2.9320266186184323e-181,2.4049142678925783e-101,3.915105701627736e-155
16778,8.865995463072003e-107,1.0,1.7015188686442638e-305,1.4392670956171433e-90,7.896051072793871e-104,3.911179432661842e-117
16779,1.6805041757151848e-43,7.093378843610204e-150,1.1442501509368527e-49,5.426567556958834e-34,4.576515921539482e-48,1.0
16780,1.265500686762106e-106,1.0,1.4351863878912584e-81,1.1320216098237911e-98,3.5307656181944684e-110,8.611085649932205e-58
16781,5.978112968725532e-124,1.0,7.794272735495189e-91,7.197640624190052e-112,2.1126722182571087e-125,8.907519217182282e-75
16782,9.375391208027641e-107,1.0,1.7832683879299695e-305,1.5279549609521627e-90,8.342298518927189e-104,5.346329930521986e-117
16783,6.824110082711386e-72,1.0,1.4927178964909432e-95,6.478548413358906e-62,1.9011548334974003e-81,8.857778532764143e-26
16784,1.1380030666594576e-118,1.0,8.208320867986817e-95,1.0594263479056674e-131,1.91507252627495e-124,6.360701999618602e-77
16785,3.173291199855838e-125,1.0,1.4193389674252177e-102,8.013995224006807e-127,7.365061901225972e-136,7.1126433440401e-81
16786,4.09349775288255e-73,0.0,0.0,1.0,2.6838585556541325e-47,0.0
16787,4.9775513897462684e-104,1.0,2.3805489003341652e-219,6.591779762933691e-89,2.362807948084551e-108,6.279914157138147e-61
16788,2.705876466634339e-92,1.0,1.40403986663394e-54,1.885687944673e-72,3.5909744022511344e-90,2.4986031890718804e-41
16789,3.0873739005340874e-119,1.0,6.226197035642541e-96,2.812814470679159e-109,5.000804385339337e-127,4.1647167406161855e-75
16790,1.1764509706246644e-103,1.0,1.3046833737447424e-70,5.224105760214411e-93,3.8309655965425967e-106,4.1621062140058674e-55
16791,5.293459981854316e-202,0.0,0.0,0.9999999999999987,1.2981822788676425e-15,0.0
16792,1.2079726690492724e-103,1.0,9.234283561138362e-74,1.2456560441921947e-170,8.789750007402951e-111,2.820167423795344e-55
16793,3.0215968468442296e-121,1.0,1.1024093156811255e-109,1.1701785415182186e-191,1.5373877911629375e-131,8.902691537997575e-82
16794,7.976680573130607e-25,1.0,2.548084498092766e-169,0.0,6.842791171622306e-29,1.2627041300972479e-207
16795,1.2497869989979232e-113,0.0,0.0,0.9999999999999514,4.8517896881691436e-14,0.0
16796,4.889242705476522e-75,0.0,0.0,0.9999999999999978,2.2003824582340935e-15,0.0
16797,1.769687676134212e-124,1.0,1.7386449534682942e-95,6.925562499746288e-140,5.199259676468565e-130,1.120857190450267e-80
16798,7.81235659928285e-110,1.0,8.569362015875416e-91,2.853952434961985e-113,5.038491560878686e-114,2.2090958032799335e-73
16799,9.766720015466475e-109,0.0,0.0,1.0,2.331482624095645e-18,0.0
16800,1.621663492458681e-113,0.0,0.0,0.9999999999999445,5.548970125045026e-14,0.0
16801,9.925932883141925e-65,0.0,0.0,0.9999996233306452,3.7666935486147505e-07,0.0
16802,1.8745930738625675e-107,1.0,4.256254738133263e-306,2.379716283174093e-91,1.753679917887243e-104,4.958353673091087e-121
16803,5.715275837569818e-101,1.0,1.2109706303064232e-79,4.339614546294648e-89,9.14733020094156e-102,2.7212942023755976e-62
16804,7.925870569070381e-107,1.0,1.5475361909267077e-305,1.2751597628446247e-90,7.072752223482999e-104,2.084357619491489e-117
16805,3.6090091518199566e-118,1.0,2.6379631758656802e-89,3.6629718565666053e-106,3.092370435293594e-119,6.026817539794765e-70
16806,2.260485060025634e-117,1.0,2.889110676283551e-89,2.422278005874027e-103,1.1513905511355493e-118,1.0156004494484893e-69
16807,6.282179009066684e-113,0.0,0.0,0.9999999999999021,9.803016449122918e-14,0.0
16808,1.0921320432794016e-73,0.0,1.0493365202166326e-73,1.0,1.0857099255601855e-16,5e-324
16809,1.132515291183374e-98,1.0,7.335480255738943e-300,5.162844515513739e-182,5.317347262277227e-102,1.202403392447845e-155
16810,1.156091362718569e-24,1.0,3.694147236483252e-169,0.0,9.940964480864433e-29,1.2567427869714364e-207
16811,1.0790380759645538e-117,1.0,1.399978508569094e-89,1.2166453162262845e-103,5.580446723974938e-119,4.1757685116226076e-70
16812,3.38120009986899e-119,1.0,2.514793385909882e-92,1.1209638446126598e-106,1.9604360825303277e-120,1.4337383621069013e-72
16813,6.0811257423192795e-108,1.0,4.7269006994152814e-82,1.2662313903776311e-176,3.0298027692736155e-122,1.664737198140026e-63
16814,2.4275899259256122e-24,1.0,7.757265458778657e-169,0.0,2.0977273668450224e-28,1.2396426998089552e-207
16815,5.332522157163085e-99,1.0,3.029153730266936e-300,2.1270052567204975e-182,2.4952747341916136e-102,6.319898589624485e-156
16816,1.2741238514465436e-123,1.0,7.297528976814373e-91,1.0845730396225368e-135,2.237321835097025e-127,1.415693627372624e-80
16817,2.9623296410056623e-122,1.0,5.465085944972288e-103,1.0607383429725377e-127,1.8965322105407648e-133,1.1423126327760848e-80
16818,3.34897741878741e-92,1.0,1.7420303777404296e-54,2.315999844379484e-72,4.420380459010401e-90,3.173856627154748e-41
16819,1.922171521129597e-43,9.246576424703824e-150,1.3227273830786327e-49,6.04825793152804e-34,5.1833954748007836e-48,1.0
16820,5.975588199401649e-88,0.0,0.0,1.0,7.719870945277741e-22,0.0
16821,1.5192297395536963e-103,1.0,3.3470053792371535e-72,7.782781299046727e-101,2.782631711163072e-106,5.673219682305288e-53
16822,1.5861611765412906e-119,1.0,4.2266201523926874e-88,1.385395092283694e-107,9.936111916138439e-121,5.035219300057381e-71
16823,1.621663492458681e-113,0.0,0.0,0.9999999999999445,5.548970125045026e-14,0.0
16824,6.434723791095845e-255,0.0,0.0,1.0,2.5309855732165068e-18,0.0
16825,7.7659738200548815e-53,0.9999999166705132,1.6910982548232396e-16,1.8142052705643445e-130,1.1172113415626099e-63,8.33294865936308e-08
16826,4.64624957717142e-110,1.0,5.7584723746712965e-77,7.31219321756273e-102,9.661726027617276e-114,1.1656633885086502e-60
16827,1.5048390743026108e-120,1.0,7.59463966e-315,1.1966111171082376e-144,4.0484714398647016e-139,7.794508504783592e-89
16828,1.2085064294228678e-102,1.0,9.32651609150682e-73,1.1514725297487827e-169,8.706223993547018e-110,5.1032685597297824e-54
16829,1.6028754740780908e-75,0.0,0.0,1.0,5.147573075528244e-21,0.0
16830,1.1506916833967311e-108,1.0,7.973932110799073e-76,4.254934307015079e-101,2.782310679610138e-112,1.0112320926948618e-60
16831,1.5010150019214588e-59,1.0,1.8274136871514884e-195,5.983883193381784e-49,2.377769529317038e-60,1.1941780372431697e-108
16832,1.0675483744692507e-123,1.0,1.4321836584028936e-95,8.535814817545073e-128,1.0584801823598441e-128,9.559078672486523e-77
16833,2.0755794421916537e-113,1.0,2.1991849601957446e-82,1.5040526240541327e-105,4.0942207024711246e-117,2.488728078606674e-62
16834,1.0519815513059673e-70,1.0,2.2964699338613792e-94,1.0674928760464637e-60,3.0880544296496318e-80,9.663763953405554e-25
16835,4.653514288454049e-120,1.0,1.4280804499017621e-109,2.307187793768185e-121,8.263603903599905e-125,2.901357160404779e-73
16836,2.7746296729633635e-75,0.0,0.0,0.9999999999999991,9.256437772830361e-16,0.0
16837,2.284212968353663e-66,0.0,0.0,0.999999998986687,1.0133130301191501e-09,0.0
16838,8.53737396791115e-76,0.0,0.0,1.0,5.8440415296796095e-22,0.0
16839,7.291154339499973e-129,1.0,2.23255303511161e-78,3.8977407205343865e-116,1.1390757120002702e-126,8.585041398316428e-95
16840,1.134684240415352e-16,0.9999999999999998,2.4887059164050283e-161,0.0,1.1952584460178971e-20,1.6394933720287255e-208
16841,2.115915839827554e-43,1.1112163604256864e-149,1.4649893999177474e-49,6.531837138000491e-34,5.670436167179943e-48,1.0
16842,2.3609786134774742e-74,0.0,0.0,0.999999999999998,1.88877325353729e-15,0.0
16843,2.899097935524879e-112,1.0,2.248906565129213e-79,2.5713834090575332e-104,1.820714696765853e-115,1.8975821421109215e-62
16844,2.2521968693633205e-120,1.0,1.0688560817853322e-96,9.748180518601195e-137,3.843901034655811e-132,1.1170709130654773e-78
16845,2.3525550351812554e-51,4.044467490738364e-155,9.170651348339357e-47,8.827555230223913e-32,1.4484157668388537e-51,1.0
16846,5.203332231091671e-122,1.0,7.892633551782374e-103,1.6104927841355116e-127,3.3176322728903704e-133,7.926114901124977e-82
16847,0.0,0.0,0.0,0.9999999999999998,3.3173425697983625e-16,0.0
16848,1.3065233632881758e-113,1.0,1.454846960549897e-82,8.50780039857965e-106,2.6619873772854242e-117,1.871290822158691e-62
16849,9.761412707606338e-119,1.0,4.2120194620763015e-83,2.7119456782728744e-124,4.584776729685888e-130,4.275155220691689e-75
16850,6.456882971895812e-115,1.0,1.3828479961263363e-80,1.4672810729831325e-182,2.2571139772225687e-122,1.677119713809797e-66
16851,1.0081243337128705e-126,1.0,4.413969215928145e-95,2.7003074403111724e-127,3.560795316547545e-131,8.792935161265753e-79
16852,9.011304833836842e-120,1.0,2.4636856082932885e-88,8.39779016693079e-108,6.033590116483718e-121,2.63842428347406e-71
16853,2.5519867179397572e-73,1.0,3.807008001660165e-59,1.4335556783106437e-92,3.052319241367491e-97,3.538281089308876e-28
16854,3.871464748191573e-110,1.0,2.700830695816918e-77,1.5665218457814904e-101,7.673490826056052e-114,2.4573664198816694e-61
16855,1.9309121751395675e-75,0.0,0.0,0.9999999999999996,4.1928230632807934e-16,0.0
16856,1.0763803066991833e-74,0.0,4.1938975906056515e-85,1.0,2.362899609756167e-18,0.0
16857,2.096194565087391e-116,1.0,9.603023319058645e-85,9.193570524759527e-185,8.318946918494038e-124,4.200969959908702e-68
16858,7.434033373271684e-117,1.0,3.248969162702458e-85,3.2399751360707535e-185,2.8855808740741424e-124,1.3357189729166357e-68
16859,7.139865180603706e-121,1.0,3.757222687746341e-100,1.0483615183939687e-136,1.547161120368184e-127,1.2640813842689568e-76
16860,1.6568883943692135e-113,0.0,0.0,0.9999999999999465,5.3499012673967e-14,0.0
16861,0.0,0.0,0.0,0.9999999999999998,3.3152922618615027e-16,0.0
16862,3.5901158305051653e-13,1.0295983905107166e-126,5.595253966559382e-213,0.9999999941664135,3.622421728437889e-15,5.833223767168267e-09
16863,3.4126407795191425e-110,1.0,4.180217345277405e-77,5.401343658104587e-102,7.155372487978214e-114,7.561950112256633e-61
16864,2.4742796829801344e-113,0.0,0.0,0.9999999999999316,6.829982538107524e-14,0.0
16865,1.4417121364777525e-107,1.0,3.0391468064667186e-85,3.645450397436634e-99,3.382261988886291e-111,8.262547816508698e-60
16866,2.2237775775421853e-124,1.0,2.0592924616224106e-93,4.656155344459179e-140,9.192479723011893e-130,9.757257333439917e-81
16867,1.510750907713609e-51,2.6151939169284605e-192,5.7161275555924145e-15,2.4791841352027863e-87,9.125292087469972e-84,0.9999999999999942
16868,9.76547794386511e-117,1.0,1.551877964751505e-102,4.4966745303886424e-123,3.8871742283005824e-128,4.711628616148242e-69
16869,2.0553894946980658e-96,1.0,4.3827374405948577e-66,8.388245011558525e-123,1.0310785636800924e-105,2.2703850934089735e-54
16870,6.168141678956046e-71,1.0,5.140713149458794e-145,1.5112181280910108e-61,8.426869644779348e-81,6.0449979407700306e-24
16871,1.3057737715441553e-124,1.0,1.1660663433981075e-95,4.0517795105168803e-140,3.635389150315152e-130,1.9944670614360934e-80
16872,2.2581783518211226e-129,1.0,1.0623920957574098e-78,8.848431886764258e-117,3.4820950699928683e-127,1.7193590284403131e-100
16873,3.502879372858382e-30,7.60225713356375e-65,2.1043436869983744e-31,3.514089963474498e-22,7.179471866682289e-29,1.0
16874,1.3881847850357674e-109,1.0,1.6553344661801695e-76,1.8253380094461867e-101,2.880568984662141e-113,3.173866894545737e-60
16875,2.364271551618719e-113,1.0,2.4438724181081796e-82,1.648843123243738e-105,4.675517760483188e-117,2.0635952539429846e-62
16876,3.8958225549998696e-120,1.0,2.91221976975579e-88,8.963635995813862e-108,1.8255484755642702e-121,3.385521017188692e-72
16877,4.9775513897462684e-104,1.0,2.3805489003341652e-219,6.591779762933691e-89,2.362807948084551e-108,6.279914157138147e-61
16878,1.5348130984488206e-120,1.0,8.014304464912384e-100,2.4471366489961183e-136,3.43141624739607e-127,1.1998715548466044e-76
16879,5.604820249553685e-255,0.0,0.0,1.0,2.0881988388185423e-18,0.0
16880,2.7439266185421873e-92,1.0,4.5234426762531254e-154,2.112915131180661e-94,2.6603074316757736e-101,3.5995629898452376e-54
16881,6.348014100446095e-30,8.37122557996171e-65,4.236462389558138e-31,1.0715542542271334e-21,9.902546677602557e-29,1.0
16882,1.7049980267145953e-112,0.0,0.0,0.9999999999995544,4.456525433492294e-13,0.0
16883,2.785419524530731e-48,4.910737309883135e-139,1.4906223136236113e-22,7.561863016975134e-38,1.0387540941218692e-53,1.0
16884,2.64851425291041e-116,0.0,0.0,0.9999999999999973,2.7725485174851098e-15,0.0
16885,5.976285434559712e-107,1.0,1.2141737931114558e-305,9.3411020898154e-91,5.3657031687188565e-104,4.216025213421269e-118
16886,1.0388268528955945e-111,0.0,0.0,0.9999999999999629,3.7031537642947224e-14,0.0
16887,1.0885537560508612e-119,1.0,2.9698627510170296e-88,9.942277325576137e-108,7.126603986662268e-121,3.2912069137993684e-71
16888,3.814947107507729e-110,1.0,2.6891665349954083e-77,1.5445260453805413e-101,7.600407753464249e-114,2.2912642929616955e-61
16889,5.976285434559712e-107,1.0,1.2141737931114558e-305,9.3411020898154e-91,5.3657031687188565e-104,4.216025213421269e-118
16890,2.471354922992434e-66,0.0,0.0,0.9999999989684911,1.0315089337140669e-09,0.0
16891,5.095062416658458e-24,1.0,1.6269591629798449e-168,0.0,4.425642205704844e-28,1.2158892539646018e-207
16892,2.8059580357182615e-91,1.0,1.4833024010130036e-53,1.7608404103798177e-71,3.520875395893266e-89,3.2119128021243735e-40
16893,1.1517772100104996e-92,1.0,5.906360819199146e-55,8.246444475538897e-73,1.5631108604763563e-90,9.46249470714127e-42
16894,1.925590786069243e-74,0.0,0.0,1.0,9.095109452902224e-17,0.0
16895,3.575668812781098e-124,0.0,0.0,1.0,9.492443619393212e-23,0.0
16896,5.985664669919045e-90,1.0,3.920197867182133e-201,5.887291866234769e-83,8.470936265213003e-101,1.7753869715964795e-86
16897,1.6194865072341424e-105,1.0,2.6909528943839314e-82,2.145732270962811e-98,1.4217164993235438e-114,2.461983672495196e-59
16898,1.7552118091640844e-43,7.737772078760603e-150,1.1995465576567667e-49,5.621168195633432e-34,4.7639982326881657e-48,1.0
16899,1.0885537560508612e-119,1.0,2.9698627510170296e-88,9.942277325576137e-108,7.126603986662268e-121,3.2912069137993684e-71
16900,1.596463309259849e-75,0.0,0.0,1.0,5.150290571822229e-21,0.0
16901,3.949285839753572e-93,1.0,1.986943088828568e-55,2.9005092278999565e-73,5.519973582753703e-91,2.7232971954526385e-42
16902,1.0944599971041047e-108,0.0,0.0,1.0,2.3178641582921117e-18,0.0
16903,1.1728596072977705e-124,1.0,1.0149519700555929e-95,3.3067496713046188e-140,3.2180161290039546e-130,2.252135338599763e-80
16904,2.6802979715336125e-107,1.0,6.884430185697031e-109,4.335632629973703e-233,1.599898632706243e-118,3.9017581820703603e-57
16905,4.21181751916099e-51,8.16811282464862e-155,1.6382851871224955e-46,1.513418523842171e-31,2.4464523066422158e-51,1.0
16906,2.5885868327890037e-68,1.0,2.27486871411987e-35,6.74358724878628e-92,5.193911699420098e-91,1.0794025305654138e-44
16907,1.3689111633047358e-120,1.0,6.963169065e-315,1.052054380093896e-144,3.660405884335282e-139,3.679905423984881e-89
16908,1.7538401189251726e-110,1.0,1.9476408607846546e-77,7.77932359803594e-96,5.323519271631807e-110,6.21606047879203e-68
16909,1.4071526759506335e-107,1.0,3.484735177201653e-85,4.528884720127149e-99,3.923374910734839e-111,1.8108186003809163e-60
16910,1.3350615164983778e-73,0.0,1.288837668443296e-66,0.9999999999999998,1.58711911061838e-16,0.0
16911,5.058013563571619e-109,1.0,3.7363374279225695e-69,5.406334613727187e-279,2.9525573851636764e-138,1.271554649532987e-68
16912,3.2072019182031967e-110,1.0,2.3136212386928973e-77,1.2038181126172585e-101,6.825687676711691e-114,8.34128678617198e-62
16913,9.300429228992384e-93,1.0,4.7529859069116116e-55,6.697826566064313e-73,1.269479982620146e-90,7.396901642991347e-42
16914,1.1228261824179532e-111,0.0,0.0,0.9999999999999634,3.6692672505407434e-14,0.0
16915,3.037478253358094e-113,0.0,0.0,0.9999999999998674,1.3245096138254854e-13,0.0
16916,1.3812873625504732e-130,1.0,3.2510280592289675e-80,2.2151256857011363e-119,3.3831835364735624e-128,2.7905672079617404e-114
16917,1.4455821807949898e-113,0.0,0.0,0.999999999999956,4.3990187374015434e-14,0.0
16918,1.1148045566629223e-103,1.0,1.2117979744856264e-70,4.721159488165679e-93,3.5222333222911576e-106,3.387696395301983e-55
16919,1.0588339616897473e-111,0.0,0.0,0.9999999999999636,3.6332468896640704e-14,0.0
16920,2.4110450951277963e-51,0.9999979651023209,5.266536595251161e-15,6.419183810002901e-129,3.932332643481861e-62,2.0348976738460768e-06
16921,4.696973687244637e-23,1.0,1.4896506874506854e-167,0.0,4.150481415225365e-27,1.1090999901079242e-207
16922,1.1380951898471889e-73,0.0,1.0539360130733817e-73,1.0,1.0829117808806358e-16,5e-324
16923,2.082976435862434e-115,0.0,0.0,0.9999999999999998,1.2858482781055946e-16,0.0
16924,9.516255272706271e-262,0.0,0.0,1.0,1.4299615314047259e-24,0.0
16925,1.8304353972487723e-111,1.0,2.3973490720874986e-78,1.4358867051921046e-96,5.497500090355463e-111,7.408470417228659e-68
16926,2.0138669205613678e-105,1.0,4.683116264852297e-74,1.1673718265807919e-102,3.918825937279987e-108,1.8284362683849593e-54
16927,6.849322611190803e-120,1.0,5.194709601361479e-88,1.4228289645451067e-107,2.9044863516284173e-121,4.275740019765688e-72
16928,8.584551377230636e-52,0.0,3.818275815477152e-171,0.9999999999995672,4.3271130840165023e-13,0.0
16929,2.7121724593533772e-117,1.0,3.4385160124851435e-89,2.8457736535201174e-103,1.3782768589882231e-118,1.2286365801388704e-69
16930,3.395700212840888e-110,1.0,2.452317637223286e-77,1.324249933612272e-101,7.06533644838168e-114,1.1985008304228905e-61
16931,1.5320628412555184e-113,1.0,2.2306992352301664e-80,2.4358150226181152e-98,4.893720529263626e-113,1.816399951646236e-68
16932,1.0118670142778173e-43,5.3274228633052465e-95,1.9506122464077076e-29,1.3662471532777964e-84,1.0704430283718252e-90,1.0
16933,1.7420255274486593e-123,1.0,1.535797335948509e-99,2.121556584017463e-121,8.594933990447129e-128,1.3388443735448101e-76
16934,1.0394938727585962e-58,1.0,1.4564657549062987e-194,4.618321132301703e-48,1.7450459247440273e-59,4.861702957989501e-108
16935,2.8201726842308074e-75,0.0,0.0,0.9999999999999991,9.17927794368227e-16,0.0
16936,1.7681467078630226e-123,1.0,1.4986023640164408e-99,1.905331733786045e-121,8.147035458899863e-128,2.765937290039654e-76
16937,1.923609171184619e-75,0.0,0.0,1.0,7.921119734672327e-18,0.0
16938,8.510737891355884e-259,0.0,0.0,1.0,2.3331904466791494e-20,0.0
16939,5.603108761945785e-202,0.0,0.0,0.9999999999999987,1.3252566758852206e-15,0.0
16940,2.459548716951309e-259,0.0,0.0,1.0,3.85381440115309e-21,0.0
16941,1.3686891230148141e-52,1.175685039476703e-181,5.011383428753244e-16,2.357497305913293e-88,7.571830504549133e-85,0.9999999999999996
16942,1.621663492458681e-113,0.0,0.0,0.9999999999999445,5.548970125045026e-14,0.0
16943,1.2797826771119164e-109,1.0,1.5376257388028787e-76,1.721432377976161e-101,2.651818250023833e-113,3.0397773328247887e-60
16944,8.371145472746313e-94,1.0,2.116444426665246e-63,8.257814579392015e-120,5.037244055030446e-103,4.788952645428601e-52
16945,9.693634492712954e-112,0.0,0.0,0.999999999999976,2.3947544905679504e-14,0.0
16946,9.278546723940363e-112,0.0,0.0,0.9999999999999754,2.4569059995255388e-14,0.0
16947,5.976285434559712e-107,1.0,1.2141737931114558e-305,9.3411020898154e-91,5.3657031687188565e-104,4.216025213421269e-118
16948,1.906918754735397e-72,0.0,0.0,0.9999999999999996,4.0596040253915474e-16,0.0
16949,1.767635897892406e-120,1.0,8.583947731707392e-97,8.010326612068601e-137,3.0245305032254775e-132,1.268839568891984e-78
